Datetime,Actual_Load,Predicted_Load
2024-12-24 00:00:00,19.54996414522237,19.882872763208876
2024-12-24 01:00:00,16.248138719911314,17.25945198536825
2024-12-24 02:00:00,15.63988429681534,15.13711148636077
2024-12-24 03:00:00,18.768536472553183,16.455040793238666
2024-12-24 04:00:00,14.850832990529158,17.95458560011629
2024-12-24 05:00:00,17.697471442061204,16.765327503830562
2024-12-24 06:00:00,16.44031078924752,20.01015336910416
2024-12-24 07:00:00,26.75209635785408,24.828477019799124
2024-12-24 08:00:00,28.263921860666976,27.85193768539714
2024-12-24 09:00:00,30.381077855872167,31.89599262469997
2024-12-24 10:00:00,32.852987700506475,34.75208695664078
2024-12-24 11:00:00,38.900423091744514,39.570806493324085
2024-12-24 12:00:00,42.33564773169064,41.2679627034849
2024-12-24 13:00:00,43.67959307012036,44.25909341047933
2024-12-24 14:00:00,47.74022042654461,46.17216224575416
2024-12-24 15:00:00,44.633308496320495,47.84029864979769
2024-12-24 16:00:00,48.53154969578665,47.33941542656389
2024-12-24 17:00:00,44.74366981113791,46.48342564855623
2024-12-24 18:00:00,42.49601050155925,43.22485595836601
2024-12-24 19:00:00,37.6347367455212,38.41451208973742
2024-12-24 20:00:00,34.71113168660157,36.216593948457714
2024-12-24 21:00:00,29.758803765873463,32.62290189741323
2024-12-24 22:00:00,28.353358810333,28.014441661552258
2024-12-24 23:00:00,20.811932626779356,24.42235484493761
2024-12-25 00:00:00,20.009260451890523,18.464369957605484
2024-12-25 01:00:00,18.419852851769235,18.246381898653954
2024-12-25 02:00:00,15.195306389883273,15.974272470315734
2024-12-25 03:00:00,14.271506292013695,14.746371081136068
2024-12-25 04:00:00,15.286236069174297,13.898267623319482
2024-12-25 05:00:00,16.300965846334897,19.072639822184406
2024-12-25 06:00:00,17.176774948787603,18.44867655980764
2024-12-25 07:00:00,22.18496013757723,24.558892689831982
2024-12-25 08:00:00,30.14109494616349,28.942745464863176
2024-12-25 09:00:00,29.132279360313916,32.06411768532281
2024-12-25 10:00:00,32.63915315993552,35.1642821857017
2024-12-25 11:00:00,38.29600027525917,39.103857130394715
2024-12-25 12:00:00,40.04723311005918,40.85411757842896
2024-12-25 13:00:00,43.70143216755908,43.78709660262426
2024-12-25 14:00:00,46.72457389309324,47.59305483432807
2024-12-25 15:00:00,44.74781676755624,46.99712122506555
2024-12-25 16:00:00,44.90450129962631,46.30867862162749
2024-12-25 17:00:00,43.15888128244758,45.69755633993262
2024-12-25 18:00:00,41.41326126526886,42.66037568014701
2024-12-25 19:00:00,36.168583716370826,39.72374598405217
2024-12-25 20:00:00,35.69189942876864,34.55614554186531
2024-12-25 21:00:00,28.904553282753383,31.512777873216727
2024-12-25 22:00:00,27.812006193169527,28.14449382232935
2024-12-25 23:00:00,20.49897589719975,24.238207574731156
2024-12-26 00:00:00,20.941926619623665,18.67790936415165
2024-12-26 01:00:00,16.76328260686932,16.734535081686225
2024-12-26 02:00:00,11.216698663147904,17.081250927261973
2024-12-26 03:00:00,19.325508291811204,15.335412216231381
2024-12-26 04:00:00,14.097379016661035,15.997411232708327
2024-12-26 05:00:00,15.059603112883496,17.52938540480376
2024-12-26 06:00:00,18.10020069554352,20.494960964603003
2024-12-26 07:00:00,23.528372432985744,24.239534066739775
2024-12-26 08:00:00,25.875023114443245,29.63121670385887
2024-12-26 09:00:00,31.231387381803582,32.306441654568445
2024-12-26 10:00:00,33.38491895561132,36.96517695713017
2024-12-26 11:00:00,40.22925146356942,41.363266933086756
2024-12-26 12:00:00,46.18405446795717,45.50366679118984
2024-12-26 13:00:00,44.87812556806011,46.18329395903385
2024-12-26 14:00:00,49.12257613133522,47.902673083734626
2024-12-26 15:00:00,44.2936564111948,47.55545982365128
2024-12-26 16:00:00,44.67992795310776,46.65336724240443
2024-12-26 17:00:00,42.39787984987283,46.174344502455796
2024-12-26 18:00:00,47.49827054897829,44.20898718453291
2024-12-26 19:00:00,37.5741305005476,39.70934850931255
2024-12-26 20:00:00,33.11305744747858,36.27149916046371
2024-12-26 21:00:00,29.890895174400427,33.620299013408655
2024-12-26 22:00:00,26.16029893650737,27.883802032949205
2024-12-26 23:00:00,21.29096518061702,24.593109628215007
2024-12-27 00:00:00,15.9911464525423,19.668379988426032
2024-12-27 01:00:00,20.022241285683386,19.998100343339008
2024-12-27 02:00:00,16.988736572171042,17.6423074371817
2024-12-27 03:00:00,13.38674751052934,16.162378486479675
2024-12-27 04:00:00,13.994199884470016,14.999684379250091
2024-12-27 05:00:00,15.914252032390396,17.42600314663712
2024-12-27 06:00:00,17.79123449108967,21.130611484277175
2024-12-27 07:00:00,20.096878576368525,23.54448210920227
2024-12-27 08:00:00,28.610896662125363,24.958256650043733
2024-12-27 09:00:00,32.51929818365883,31.639429422207062
2024-12-27 10:00:00,33.505603081400785,37.17435929006605
2024-12-27 11:00:00,38.82165438984357,39.99620522110473
2024-12-27 12:00:00,40.9361617702821,41.310066390642135
2024-12-27 13:00:00,47.15415203363037,47.01517793559865
2024-12-27 14:00:00,48.22330379859744,46.772287867618616
2024-12-27 15:00:00,45.25810019054423,48.35692816129988
2024-12-27 16:00:00,46.93611112700886,47.434370275898516
2024-12-27 17:00:00,43.01292895639746,46.10227252748098
2024-12-27 18:00:00,39.08974678578607,41.34486881215285
2024-12-27 19:00:00,43.458862033748886,39.31538851954656
2024-12-27 20:00:00,34.4502361981389,33.76339197783127
2024-12-27 21:00:00,29.53705290923303,28.903446198999177
2024-12-27 22:00:00,24.320616159512586,27.36986812910877
2024-12-27 23:00:00,20.953697609546484,21.57213439631625
2024-12-28 00:00:00,16.882718276179805,18.0695818120971
2024-12-28 01:00:00,11.894853996892904,16.328160280533304
2024-12-28 02:00:00,13.068613183166727,13.642758955792523
2024-12-28 03:00:00,10.265362834128595,11.820106643041115
2024-12-28 04:00:00,13.358538581680026,12.346379604679655
2024-12-28 05:00:00,8.900822361543685,14.769437640729139
2024-12-28 06:00:00,16.05017290799541,18.433034993266148
2024-12-28 07:00:00,17.01027868729752,19.489124260390682
2024-12-28 08:00:00,24.110585413693936,23.559772612358348
2024-12-28 09:00:00,32.583254198533446,30.143774507248896
2024-12-28 10:00:00,33.27112102546753,31.954914408187285
2024-12-28 11:00:00,31.97448324381956,35.02191187534951
2024-12-28 12:00:00,36.19390641965077,39.59864859290955
2024-12-28 13:00:00,37.026636907193975,41.83533300098492
2024-12-28 14:00:00,40.20663922524898,42.639340056044034
2024-12-28 15:00:00,38.44004778071459,44.56688874070283
2024-12-28 16:00:00,36.6734563361802,42.76298420338492
2024-12-28 17:00:00,42.523409135940405,43.107980761123535
2024-12-28 18:00:00,38.531937493661054,37.99219797833807
2024-12-28 19:00:00,35.91492692886525,35.15833219906985
2024-12-28 20:00:00,31.97809280014617,31.626305181461685
2024-12-28 21:00:00,24.427665326038547,26.221993855425403
2024-12-28 22:00:00,25.95128334980423,23.923687702976764
2024-12-28 23:00:00,19.33889818329117,19.228967650248528
2024-12-29 00:00:00,14.961005349513703,16.299949094255815
2024-12-29 01:00:00,15.379941134368002,12.997879309127505
2024-12-29 02:00:00,10.18127894879522,10.406789470511328
2024-12-29 03:00:00,13.154452831356965,8.14284393483613
2024-12-29 04:00:00,16.12762671391871,11.752777650716133
2024-12-29 05:00:00,14.272545405186907,12.880553612418563
2024-12-29 06:00:00,15.977479146549172,16.437221801554077
