Datetime,Actual_Load,Predicted_Load
2024-12-24 23:00:00,20.811932626779356,24.52983689982947
2024-12-25 00:00:00,20.009260451890523,20.72766179936416
2024-12-25 01:00:00,18.419852851769235,18.320302840552174
2024-12-25 02:00:00,15.195306389883273,16.8004853640296
2024-12-25 03:00:00,14.271506292013695,15.901031945572083
2024-12-25 04:00:00,15.286236069174297,16.1541105806501
2024-12-25 05:00:00,16.300965846334897,17.756187232874996
2024-12-25 06:00:00,17.176774948787603,20.25623398178314
2024-12-25 07:00:00,22.18496013757723,23.302370476580563
2024-12-25 08:00:00,30.14109494616349,27.294915183240647
2024-12-25 09:00:00,29.132279360313916,32.355423966118785
2024-12-25 10:00:00,32.63915315993552,36.01245937897263
2024-12-25 11:00:00,38.29600027525917,39.47124988065039
2024-12-25 12:00:00,40.04723311005918,42.925924631856546
2024-12-25 13:00:00,43.70143216755908,45.2341623853187
2024-12-25 14:00:00,46.72457389309324,46.95780828193839
2024-12-25 15:00:00,44.74781676755624,47.91845799394718
2024-12-25 16:00:00,44.90450129962631,47.020350212661064
2024-12-25 17:00:00,43.15888128244758,45.41392887825509
2024-12-25 18:00:00,41.41326126526886,42.784989668800236
2024-12-25 19:00:00,36.168583716370826,39.58577721824693
2024-12-25 20:00:00,35.69189942876864,35.40613618853046
2024-12-25 21:00:00,28.904553282753383,31.872347110287926
2024-12-25 22:00:00,27.812006193169527,27.561634939363334
2024-12-25 23:00:00,20.49897589719975,24.258943145529614
2024-12-26 00:00:00,20.941926619623665,20.541935695883534
2024-12-26 01:00:00,16.76328260686932,18.37019455363655
2024-12-26 02:00:00,11.216698663147904,16.50550071840694
2024-12-26 03:00:00,19.325508291811204,15.070162358477036
2024-12-26 04:00:00,14.097379016661035,16.602623084642232
2024-12-26 05:00:00,15.059603112883496,17.768702298500912
2024-12-26 06:00:00,18.10020069554352,20.074571166671962
2024-12-26 07:00:00,23.528372432985744,23.383466905901585
2024-12-26 08:00:00,25.875023114443245,27.617034177555325
2024-12-26 09:00:00,31.231387381803582,31.688198380955683
2024-12-26 10:00:00,33.38491895561132,36.052163646437045
2024-12-26 11:00:00,40.22925146356942,39.640305921164405
2024-12-26 12:00:00,46.18405446795717,43.45610715207373
2024-12-26 13:00:00,44.87812556806011,46.908396462448785
2024-12-26 14:00:00,49.12257613133522,48.22263132613407
2024-12-26 15:00:00,44.2936564111948,49.25288227772871
2024-12-26 16:00:00,44.67992795310776,47.6875952947719
2024-12-26 17:00:00,42.39787984987283,45.737946571162226
2024-12-26 18:00:00,47.49827054897829,42.776216456330715
2024-12-26 19:00:00,37.5741305005476,40.880737211828034
2024-12-26 20:00:00,33.11305744747858,36.28064172107001
2024-12-26 21:00:00,29.890895174400427,31.834144440493745
2024-12-26 22:00:00,26.16029893650737,27.812124485766915
2024-12-26 23:00:00,21.29096518061702,24.10234280796069
2024-12-27 00:00:00,15.9911464525423,20.649544233185626
2024-12-27 01:00:00,20.022241285683386,17.567013025818184
2024-12-27 02:00:00,16.988736572171042,16.736678069744656
2024-12-27 03:00:00,13.38674751052934,16.29337563885726
2024-12-27 04:00:00,13.994199884470016,16.34964312820099
2024-12-27 05:00:00,15.914252032390396,17.851682522190973
2024-12-27 06:00:00,17.79123449108967,20.479464416958198
2024-12-27 07:00:00,20.096878576368525,23.733157023126367
2024-12-27 08:00:00,28.610896662125363,27.320234538601888
2024-12-27 09:00:00,32.51929818365883,32.14966915036257
2024-12-27 10:00:00,33.505603081400785,36.63549610780299
2024-12-27 11:00:00,38.82165438984357,40.03894251161681
2024-12-27 12:00:00,40.9361617702821,43.40809574003846
2024-12-27 13:00:00,47.15415203363037,45.742758866484984
2024-12-27 14:00:00,48.22330379859744,47.99903069423172
2024-12-27 15:00:00,45.25810019054423,48.7927004502911
2024-12-27 16:00:00,46.93611112700886,47.50838985173174
2024-12-27 17:00:00,43.01292895639746,45.92895304463087
2024-12-27 18:00:00,39.08974678578607,42.75399894213388
2024-12-27 19:00:00,43.458862033748886,38.81782939861884
2024-12-27 20:00:00,34.4502361981389,36.23589645145503
2024-12-27 21:00:00,29.53705290923303,31.614476968392896
2024-12-27 22:00:00,24.320616159512586,27.200505826970097
2024-12-27 23:00:00,20.953697609546484,22.992766248957665
2024-12-28 00:00:00,16.882718276179805,19.50851330296281
2024-12-28 01:00:00,11.894853996892904,16.57147629926474
2024-12-28 02:00:00,13.068613183166727,14.116629471876086
2024-12-28 03:00:00,10.265362834128595,13.427409068810567
2024-12-28 04:00:00,13.358538581680026,13.469723213686205
2024-12-28 05:00:00,8.900822361543685,15.265041065772262
2024-12-28 06:00:00,16.05017290799541,16.959102993254533
2024-12-28 07:00:00,17.01027868729752,20.610690405808807
2024-12-28 08:00:00,24.110585413693936,24.241710121238683
2024-12-28 09:00:00,32.583254198533446,28.795191850237483
2024-12-28 10:00:00,33.27112102546753,34.04998540031053
2024-12-28 11:00:00,31.97448324381956,37.912668283680155
2024-12-28 12:00:00,36.19390641965077,40.17542061158462
2024-12-28 13:00:00,37.026636907193975,42.20641338038817
2024-12-28 14:00:00,40.20663922524898,43.11667310216644
2024-12-28 15:00:00,38.44004778071459,43.523362856917146
2024-12-28 16:00:00,36.6734563361802,42.37831154872756
2024-12-28 17:00:00,42.523409135940405,40.188126351661005
2024-12-28 18:00:00,38.531937493661054,38.610391662585265
2024-12-28 19:00:00,35.91492692886525,35.50904277249691
2024-12-28 20:00:00,31.97809280014617,31.949651171396457
2024-12-28 21:00:00,24.427665326038547,28.058224996509686
2024-12-28 22:00:00,25.95128334980423,23.58247806344867
2024-12-28 23:00:00,19.33889818329117,20.591293047448534
2024-12-29 00:00:00,14.961005349513703,17.230680823008722
2024-12-29 01:00:00,15.379941134368002,14.433764028158386
2024-12-29 02:00:00,10.18127894879522,13.03566099692743
2024-12-29 03:00:00,13.154452831356965,11.911193856437754
2024-12-29 04:00:00,16.12762671391871,12.631475059971507
2024-12-29 05:00:00,14.272545405186907,14.731970298034595
2024-12-29 06:00:00,15.977479146549172,17.18640082338689
2024-12-29 07:00:00,16.57246136927924,20.31777667674946
2024-12-29 08:00:00,17.167443592009302,23.615920960725795
2024-12-29 09:00:00,29.0527634322598,26.785612514704916
2024-12-29 10:00:00,29.96300768555137,31.574625120990483
2024-12-29 11:00:00,32.6244699881284,35.4111053670178
2024-12-29 12:00:00,35.28593229070544,38.61298374481989
2024-12-29 13:00:00,40.31426185883946,41.08117830656987
2024-12-29 14:00:00,41.934623039611935,43.20216764744573
2024-12-29 15:00:00,39.26214050150688,44.15842829585526
2024-12-29 16:00:00,40.33091617281564,43.25486949090042
2024-12-29 17:00:00,39.74757454428157,41.75242662649102
2024-12-29 18:00:00,33.53676552850861,39.464125756929164
2024-12-29 19:00:00,34.1138069320402,35.65426496266201
2024-12-29 20:00:00,30.942309130740323,32.33704713152994
2024-12-29 21:00:00,26.5160956423266,28.728671868867977
2024-12-29 22:00:00,21.913279840559884,25.006553383979842
2024-12-29 23:00:00,19.207365748771,21.365842755217727
2024-12-30 00:00:00,17.918034087989383,18.379048518229126
2024-12-30 01:00:00,14.7943831488848,16.231686721704918
2024-12-30 02:00:00,15.530706654938804,14.596170215551236
2024-12-30 03:00:00,16.267030160992807,14.32770834683907
2024-12-30 04:00:00,10.843499203681848,15.20318110582312
2024-12-30 05:00:00,17.173718206100638,16.106735261704397
2024-12-30 06:00:00,19.78872098092424,19.14473019324555
2024-12-30 07:00:00,22.403723755747837,22.87411804339814
